,ld_new_s,ld_new_i
0,39.41815205331594,15.913209160685849
1,39.8802421991489,17.425000000000004
2,39.12227117103514,15.550000000000004
3,40.31932364071271,15.032172839899925
4,37.548858289309585,11.565019888461192
5,34.756423049690554,9.652958949445981
6,36.41957403668862,10.278116006335846
7,36.170287567294984,11.410907473582336
8,33.387144033261016,11.439075013463835
9,34.39375833794631,11.383501203304363
10,38.18460043634282,13.553978904950718
11,39.61239549858877,14.700812136557271
12,28.10000000000003,7.399999999999999
13,26.599999999999966,8.600000000000016
14,28.0,7.400000000000002
15,27.550000000000022,8.30000000000003
16,26.800000000000004,3.8000000000000025
17,28.43737776057049,4.999999999999994
18,25.112862733797257,3.685696751974354
19,22.206261750496953,0.7000000000000011
20,21.736690856314613,3.4120163717872565
21,22.699999999999978,3.9249999999999723
22,22.200000000000006,3.7750000000000297
23,25.526725580689153,7.182402118311156
24,27.599999999999998,9.15
25,28.89999999999999,11.418437905971517
26,28.1877749469936,10.618608672272362
27,29.259223502880673,7.649999999999986
28,25.39999999999999,5.006088582563006
29,26.05794791478746,4.67616767347362
30,24.200000000000003,5.150000000000006
31,23.624999999999996,3.397768575681675
32,25.6,5.6
33,23.900000000000006,6.09999999999999
34,26.54999999999995,6.399999999999947
35,26.150000000000013,9.325
36,38.52500000000004,15.625000000000014
37,38.00000000000003,15.647981631281443
38,38.40347854854208,15.149999999999995
39,38.693361815317324,13.7779651642801
40,36.038003640524735,9.425000000000011
41,37.374488324187865,11.043288758399378
42,34.81059298239553,9.271725991209035
43,31.988577097856457,11.280299088986393
44,33.589733911229814,11.466954974730934
45,32.76362358530996,11.542275831351096
46,33.545625702206394,12.26398697283091
47,37.1398294255072,14.131497191706526
48,32.224999999999994,11.424999999999997
49,31.400000000000002,13.799999999999997
50,32.3,11.091668714232394
51,33.781890917424484,12.662676946021516
52,31.385821108040517,11.08196015096769
53,30.24748227076107,9.274734437551759
54,29.600000000000186,7.838057656812783
55,28.902646495522717,8.645690316073683
56,25.478998014083295,9.061049671071153
57,27.356591017414733,9.871320893159892
58,29.861777961664977,11.503785107135723
59,32.20039424720868,11.156031608759886
60,25.700000000000003,8.94999999999996
61,25.69999999999997,11.02499999999995
62,25.9,8.399999999999999
63,26.500000000000007,5.700000000000005
64,26.499999999999968,4.424999999999999
65,23.645899548599058,1.9500000000002728
66,22.5,4.9
67,22.530784116612235,5.223568880207722
68,24.500000000000007,3.5500000000000043
69,22.233313393964682,6.424999999999938
70,22.774999999999974,6.099999999999965
71,24.5,8.5
72,33.97379953485273,13.941804001251702
73,35.65474360428572,15.949029317233107
74,36.09483737640909,15.391760000343098
75,36.22997531173011,13.371852322205042
76,33.31194592887077,10.895877851981744
77,28.882222245214564,11.43230704247091
78,29.733239435169782,10.47796697852043
79,30.53449054460216,10.94541900609009
80,30.04025203702085,10.448088945131362
81,33.92340946061984,11.19939648512317
82,29.05552100278409,11.27424560640397
83,34.73950508862664,13.669468433897233
84,27.624598543661072,12.000000000000266
85,27.981550998998376,13.353490669869945
86,32.457411217473826,11.27643570307012
87,26.10000000000011,9.25000000000011
88,26.7962595417062,7.789151116449888
89,25.1668686250569,7.149422338538661
90,26.299999999999997,5.75
91,24.16095401318067,7.962028121030497
92,23.29668125278849,8.276639223031772
93,22.231525961428815,9.569526795202718
94,23.427223791900662,9.999999999999993
95,25.2,10.099999999999998
96,52.25348783681753,
97,40.46660698253561,
98,49.26739123665581,
99,27.06273660919432,
100,14.190010502334568,
101,12.916783679527994,
102,18.745050127086955,
103,12.657884861777552,
104,22.467600816521298,
105,12.873127313836186,
106,6.506993199803331,
107,15.231161205939241,
108,44.210120384787395,
109,62.580492545076304,
110,29.968159518752895,
111,4.577422742688565,
112,8.617024076957472,
113,4.73260461682116,
114,11.789365435943298,
115,14.438010337668164,
116,12.44681255560524,
117,16.693949452928813,
118,10.476132107146862,
119,8.770702512540906,
