,ld_grd_s,ld_grd_i,lb_grd_s,lb_grd_i,lb_kme_sup,lb_kme_inf
18,29.935684278230486,-50.80183159548203,-30.313545705367797,27.5171918219093,20.169688462855234,0.11996436208126937
19,27.024427842980472,-48.14576769355965,-27.4319314297783,25.328032062120315,21.542878560719508,0.35647626709564584
20,30.458783514883713,-43.21090422274788,-30.935387296785564,25.3821783708945,21.76135962330784,1.8526396327467793
21,29.046289729257467,-41.96395639341997,-30.427222258363408,22.745715599888257,21.814393063583843,1.4227810650887154
22,28.79858072219526,-42.4953354754841,-30.284750714214557,21.816956675392234,21.57610282776351,0.8333044982700155
23,29.039663627024737,-42.496750123665876,-29.41457300013049,22.418581622971974,21.573352601156017,1.2845539280959386
24,39.13947698840303,-44.82922861072379,-32.281218969605206,31.908457940581904,22.63713501646548,4.721037868162714
25,36.174448833283705,-40.41201981005024,-29.493643305316017,31.47303370752181,22.035033259423514,5.6725448785639205
26,34.98627146163895,-39.865020531167126,-30.278117830391285,29.84027389834365,22.50483014206289,5.861574952561668
27,37.43817895237734,-43.1409728465728,-31.780665009136296,35.23506498927609,22.26334267040144,5.699873737373725
28,40.84807890334078,-44.02220439461613,-32.34850152946165,31.435171534899695,21.842779503105508,5.047528818443844
29,36.91663554219207,-53.895075780219514,-31.89609422936186,38.61370574896956,21.65223144104796,4.012694161756796
30,38.44912252137521,-47.91721293869101,-34.33967660004335,31.886927983075186,21.515494912118527,3.136850231600631
31,38.23375195168903,-51.30513823853763,-32.26668968212199,35.06190615069059,22.102500000000084,3.8263412276461555
32,37.96673249712616,-46.86031506514081,-34.872029718845674,35.75896588465429,22.627425373134326,5.041497175141167
33,35.9311767014593,-38.11091156132814,-32.2145649135913,26.053429779542558,22.613797614467146,4.9761428571429
34,41.35718276810776,-38.98416016218175,-34.56431235903441,28.18821858877281,22.63783673469399,4.361415816326554
35,36.48616673975629,-34.44498451484729,-31.631279353674724,22.916170669781582,22.517608440797204,5.1328923766816565
36,53.367703451728374,-29.588810601976572,-34.599935902497315,33.57550677119351,32.403084832904895,12.134019607843122
37,51.15753275742978,-29.958881803917105,-33.75647840156263,36.34732716329023,32.48454724409448,11.077309236947823
38,53.65993436578161,-34.740627681434496,-36.53040680420044,38.048752444561515,31.819412941961264,10.715126050420213
39,52.95920395681107,-25.52972304201355,-34.41324305387286,32.366073325573716,31.96380718954247,12.055920114122685
40,52.37185946479218,-26.622524189067967,-27.150358411435647,35.035392832255,31.82467889908255,12.837611408199567
41,48.51660390235917,-34.94594247190092,-31.549908019699252,41.4240779026623,30.715210991167815,11.975292740046807
42,45.21323779565006,-29.93929762693319,-24.814122838459223,36.91513506419952,31.407368421052666,11.654934924078116
43,51.036719841163844,-33.853467384206525,-28.76299676844356,41.248605085760516,32.056607252612245,11.40836762688617
44,51.774586099134424,-31.42026923314888,-31.44056974997069,35.064825474080614,32.683858695652184,11.582853403141351
45,53.4791523467124,-37.450240589552735,-31.997785140785023,40.221725112232335,33.64078041315993,11.891000000000023
46,48.02800623030954,-37.20480998134685,-27.36434728560065,41.236430083191,33.88559558823534,12.373596176822046
47,53.60838831956559,-32.7094072997536,-34.894748152524386,36.12320536128014,33.08671558350807,11.92514285714285
48,45.1725390049862,-34.43886581517872,-37.34544680054639,33.48023184523528,28.199746835443122,9.082751396647998
49,43.49234371837084,-32.32617473664896,-34.778651336365975,32.90077191145245,27.620759678597523,9.184933333333307
50,41.50649315377119,-33.97132114327796,-34.817685590174314,33.10121576616749,27.8870766488413,9.061109677419307
51,44.805505672176565,-32.497179312941086,-36.2818038025394,32.01030659231412,27.82084805653718,9.247155688622776
52,43.508905504913564,-35.55171307378253,-28.439007473003432,36.537769717371134,27.51068892045455,9.201711840228253
53,49.22780702936336,-35.85245282761158,-43.26912130379077,34.55452300944191,27.813138686131474,9.443269230769186
54,43.94472569893507,-39.161188985025206,-36.47523557660572,39.14103264836412,26.967092651757046,9.393741258741262
55,42.271210533735456,-37.620938347323275,-33.037466704259664,39.171631808906525,27.749445910290262,9.223970037453237
56,51.27710418749155,-36.52177984885097,-44.07562020499317,35.5707355833303,28.615319293478343,9.72448979591837
57,51.45051567157185,-34.375830729695934,-45.495635009939,33.325350295065896,28.70446570972902,9.977285963890488
58,50.20655483998061,-39.04594523453615,-41.33625262658107,36.562559668555366,28.574208860759555,9.006466165413439
59,47.85916498365036,-34.480661725810144,-39.88648583340143,32.24009341181882,28.44033203125001,9.338804071246866
60,32.319762850905605,-40.38824033259571,-21.579507729324966,27.902114196045464,20.769486899563283,3.0804687499999783
61,33.14618660058517,-38.45574301303814,-23.3628283123904,27.652866392739192,20.758105939004846,5.030419580419595
62,29.65287978476952,-39.726264889677296,-18.14797760031214,28.01186277050511,20.6440948275862,5.006734992679332
63,31.825688183888886,-37.205188956526776,-22.1174019687882,29.004129029812724,20.70747743876242,5.165103448275863
64,31.530026473275697,-41.99360025149185,-19.29008226763025,30.232743865807613,20.7689672293943,4.48781645569613
65,31.49652745478108,-47.43665617527999,-25.702659560748906,32.35889418050436,20.379240806642976,2.580694143166946
66,31.749324516773086,-43.004066808013235,-26.045501729640335,25.87033628577948,19.770730452674957,2.2994642857142313
67,32.409298296888714,-48.38264416104857,-26.02647388279854,32.19588866509397,20.198705722070827,2.842915214866421
68,29.531518051995377,-42.23945427335626,-21.82057268399132,29.280888926464947,20.35005636978574,4.058639212175442
69,31.549005601429776,-32.06311404606775,-22.135595321731767,22.403244681210634,20.730656167979095,3.929317851959345
70,33.07808740205511,-29.678164417601433,-23.596200240681366,19.26067833456346,20.89342105263154,2.1062992125984312
71,30.443316714119533,-36.016386342546596,-19.41324625541057,25.32721102715272,20.83495531281032,3.7190201729106427
72,48.850086017498505,-27.090577088765418,-30.589066601720308,31.30273428911716,29.81394557823127,10.563237872589196
73,40.87952435899385,-23.124808152791903,-24.48494195387555,28.02586978476039,29.225714285714314,10.474373795761096
74,44.93768888853345,-26.60510995222216,-27.284055797385385,30.694834014336706,28.74034582132564,10.19571265678444
75,40.899786159822725,-23.06362515053693,-23.74194149146455,28.935716946446703,28.77454545454546,10.484858757062142
76,49.59190073492245,-26.51768327261479,-24.96516030369364,32.3548426907729,28.607444168734474,10.629158878504631
77,43.48050417957046,-22.711906637203512,-27.07417650357913,26.187912490449957,28.581168831168817,9.733400000000104
78,39.98449198362868,-27.94652036651469,-25.06431309733275,29.028197841931707,28.29679999999999,9.49399293286238
79,45.072187885167686,-23.064677785105165,-28.685074531684577,24.810136354028973,29.038732394366228,9.439660493827239
80,42.38477566088796,-25.67797276211842,-24.249738394794953,28.860938738755898,30.10489130434783,9.726768642447414
81,41.0487117568445,-25.31145506673967,-22.84437123386528,28.870205668450012,30.616019417475716,9.593812556869871
82,49.324249673497185,-23.54392399838895,-27.755619498189667,27.418880535998287,31.204557640750693,9.566766169154253
83,38.22353796319719,-28.30896822281961,-19.36075595202651,32.70251437150261,30.221341463414607,10.444506172839459
84,37.404963914245286,-28.621465054602474,-25.754362559578606,26.33155618580152,22.853357100415977,8.495394736842076
85,34.07818909583506,-24.353645967035675,-23.403077204996706,24.68852470854632,23.77698170731708,8.61737864077671
86,32.10908527543779,-36.66184962169217,-23.899920914240933,32.91343999414289,23.374543707973046,8.697364085667164
87,35.484189607760484,-25.519063263392063,-26.450433160370963,27.050642868409213,23.36952117863718,8.858287292817636
88,36.37796484617468,-33.127013832539895,-22.151283705261108,31.832802705907454,22.699253333333424,7.938012048192763
89,41.353968171106665,-33.340429712544456,-31.92584017889911,29.662368657152307,22.543066585216838,7.732897318508842
90,33.23979365202027,-35.950620918859215,-23.925753172207244,33.540514560581904,22.90070850202428,6.957246904588402
91,31.757140649225445,-33.598564120726756,-24.782257248077073,29.53043094747346,22.83309455587387,7.462665985699706
92,37.58202558324762,-31.03056662399836,-30.538541985449818,28.594521060184025,23.831180124223614,7.903965832824858
93,36.690170409866965,-29.582611042768683,-28.991598407457793,26.436917166746817,24.560258780036975,7.618543046357625
94,44.18150208020414,-35.70179555218511,-33.51461015448488,31.950034112670227,24.779324055666038,7.167821330902459
95,37.332424114828285,-30.253314357811202,-26.221839478637012,27.196836185549465,22.862933930571142,7.565387755102067
96,214.1944500994327,,,,63.391666666666666,
97,213.9944500994327,,,,89.38461538461539,
98,217.79445009943268,,,,110.2375,
99,213.84445009943266,,,,95.5,
100,200.64445009943267,,,,89.45714285714284,
101,189.39445009943267,,,,69.12222222222222,
102,189.41945009943268,,,,68.64285714285714,
103,185.79445009943268,,,,42.99166666666667,
104,198.59445009943266,,,,81.53333333333333,
105,210.59445009943266,,,,72.23333333333333,
106,203.54445009943268,,,,95.71666666666667,
107,205.39445009943267,,,,70.75,
108,203.59445009943266,,,,57.38333333333333,
109,206.09445009943266,,,,75.77142857142857,
110,211.54445009943268,,,,71.17333333333335,
111,207.66945009943268,,,,63.419999999999995,
112,198.14445009943267,,,,69.64,
113,188.79445009943268,,,,63.375,
114,183.79445009943268,,,,66.53333333333333,
115,185.7194500994327,,,,69.14999999999999,
116,192.89445009943267,,,,67.17,
117,203.84445009943266,,,,48.71190476190475,
118,200.3694500994327,,,,62.17142857142857,
119,203.29445009943268,,,,51.853333333333325,
