,ld_new_s,ld_new_i
0,36.1727208754668,1.8107053031201499
1,47.533369764946016,2.336430532886822
2,44.83677090254183,2.638164234192236
3,36.31674255131708,2.8807696675270655
4,36.25866840974631,2.763293803958474
5,35.95,3.5834446319317292
6,36.95591031457485,-4.89035976420864
7,36.15858584642295,-3.768422802325709
8,37.43841559632068,-3.0719459272522727
9,37.41569380224402,3.9069016832873373
10,37.187915120576875,2.1217076738532885
11,36.11664873618653,1.7740338167005776
12,31.514659881468837,-14.955515354575354
13,32.775000000000006,-9.25
14,24.089945957118914,-11.615635444055512
15,22.589111496505158,-9.789473362227524
16,23.41015192737334,-14.177162681925825
17,23.11465848477718,-22.884767917893132
18,23.236760532568113,-21.707040018585165
19,23.655906457757833,-16.90834193057847
20,22.25,-21.325
21,22.4,-18.45
22,22.2,-19.35
23,23.94999999999996,-19.25000000000006
24,37.156988315073505,-7.7184231728191
25,27.356396083593474,-6.187839666456285
26,35.1215928273649,-3.604801351660517
27,32.82846954177793,-10.817058312485793
28,24.462082815388484,-8.64441820314584
29,24.25355385132933,-21.41090999183025
30,24.44999999999996,-21.513201676525753
31,32.08085785260683,-22.79588077468214
32,25.9578462349153,-17.14957531064563
33,25.720807168217686,-11.870316053910368
34,23.82165372770452,-11.95185777628685
35,29.558823067101542,-8.775133673177045
36,36.02401333741352,-3.4961407649235348
37,36.792257423768326,-2.786724163647241
38,36.51926878274878,-1.5506368165314361
39,35.11809330056223,0.6087231299380589
40,37.29292499197745,2.37787735848874
41,34.318573696037944,-2.1671374642583547
42,34.360931652752626,-4.050550409639042
43,37.110863310558166,-0.5504346169410166
44,36.645697579578766,-2.2966806176258237
45,37.24500047839759,1.7866744905533398
46,36.97073217404646,-3.3036484400390567
47,36.45760014400321,-2.336526746383
48,41.22666461532787,-3.818730097532436
49,30.225036293272787,-2.6454232565677174
50,41.53042479675396,-2.6052642875659187
51,28.848141542199013,-2.1031524735211313
52,26.148546416661297,-2.580678496276982
53,26.930894880527923,-4.70651438504153
54,24.707810769763988,-3.1098096692901342
55,33.817697721057144,-6.427637753566489
56,32.68356952326148,-3.449273168254348
57,28.69340199186604,-5.988957735079742
58,29.437928090334605,-4.371809241169364
59,30.116363400986813,-4.228286030167929
60,24.993696341363748,-7.597987602894976
61,24.85269805844012,-5.8254348518839025
62,32.4618413061161,-4.709369030585494
63,22.795206135237002,-13.067596084526068
64,28.9,-12.98240431019902
65,22.476041484292338,-17.400000000000023
66,21.44095279090056,-17.700000000000003
67,28.65,-21.4
68,21.65,-15.39662927404552
69,22.526391513558885,-11.30478459890941
70,25.37172695198937,-10.494800435847226
71,24.115103567200315,-11.492739023951543
72,31.19825318706765,-1.2072973810180487
73,33.620210769106926,-0.730276056869843
74,32.98911091506802,0.4722342165246953
75,29.10664354590601,-0.3206331301119594
76,34.79778143680192,-3.215530157401882
77,30.908176519700103,-6.477689545210351
78,31.58321271998338,-2.4612802174535195
79,35.0868683516277,-2.3750000000000036
80,32.975,-0.9535702852207537
81,33.80868314951316,-0.8269398346991208
82,39.05146222720291,0.09986541673178095
83,36.1690397439053,-1.4941152877097839
84,25.23950707535662,-5.026694403515483
85,28.252453666637493,-5.403729668921772
86,25.901464168069744,-3.068449926806343
87,32.52866537350724,-4.452984272729501
88,24.241962856525948,-9.610202011183295
89,21.412847669691477,-5.200000000000009
90,28.165302236783642,-5.349999999999982
91,29.94106124421309,-4.1100504766828845
92,23.14982766500079,-4.221011546738622
93,24.65112000224934,-8.0034941907505
94,25.66088944502919,-8.301441795253288
95,24.42133159173529,-5.693726987369003
96,158.9973978648892,
97,138.19487538057643,
98,129.33778331595119,
99,99.49248575669597,
100,86.4957256727143,
101,65.76210460925785,
102,25.647733648561605,
103,34.805930732178545,
104,75.88967609676217,
105,90.03221890118857,
106,69.27832383779727,
107,114.87977717025157,
108,136.46642822892954,
109,139.4833756211919,
110,156.57214641203035,
111,128.0876665271552,
112,96.72788711766005,
113,45.46875398125901,
114,71.57868519229895,
115,49.504262952365586,
116,88.52844960260407,
117,111.79201171049331,
118,104.75547533213611,
119,106.88951072952119,
