,ld_grd_s,ld_grd_i,lb_grd_s,lb_grd_i,lb_kme_sup,lb_kme_inf
0,44.85959419552192,18.179181969900817,42.173062797014616,21.08959098495041,36.2088977702988,23.365751372940643
1,44.98167040792969,19.53731519467224,42.321113605286456,22.21865759733612,36.56338080959527,24.364394829612266
2,44.977514255351316,18.988387968726382,42.385009503567545,21.84419398436319,36.60595859872611,24.353619909502203
3,43.9047805990821,16.303754087912985,41.6198537327214,19.66437704395649,35.4010358221837,22.61313996806813
4,42.688738825600176,13.10948842270949,40.35915921706678,17.054744211354745,34.40972549019615,20.686832986832993
5,40.81658316139451,13.068341449967669,38.611055440929675,16.534170724983834,33.69803439803442,19.713343074225676
6,41.39311479362646,9.495208384609024,38.74540986241764,14.147604192304513,33.12456839309428,19.42914539007092
7,44.085676792574084,9.190396228575825,40.507117861716054,14.170198114287912,33.330979938271575,18.92653455775732
8,48.08990278900915,9.229633269746477,43.53493519267277,14.61481663487324,33.85348769050413,19.564981110142345
9,48.28432040319372,12.205571896261,43.72288026879581,16.3902859481305,34.54341380770866,19.975072207485812
10,46.776895057437365,9.073104942562617,42.80126337162491,15.036552471281308,34.736014640097565,20.486026785714188
11,43.39051157729051,12.305942919328798,40.76034105152701,17.1529714596644,35.474059318282485,21.580533484676565
12,32.89999999999988,6.12500000000014,30.54999999999992,10.062500000000071,25.23749170537498,14.809689199689254
13,30.49654663352043,9.998155975785812,29.014364422346954,12.736577987892906,25.346584572490674,14.801860465116253
14,30.377927711735772,8.766177598008028,28.926951807823848,11.883088799004014,25.31339751303653,15.30757772020728
15,34.069037969258304,4.809284393817569,29.847018984629152,9.192142196908783,24.45356565176028,13.77663125948413
16,37.29185794795802,3.1311065390314816,31.24592897397901,7.6655532695157405,24.16741945197233,13.34996078431374
17,38.920901088819534,-1.4931816242277556,31.760450544409768,4.490909187886122,23.257626824183447,11.779092261904736
18,36.64057333316273,-0.9388521024249918,29.932786666581364,4.530573948787504,22.659481743227257,10.808968732857965
19,33.66278313072279,-0.8994675458607695,28.031391565361393,4.550266227069615,22.096568332330033,11.20316423357685
20,37.47740985349111,-0.9854304584074267,29.838704926745557,4.907284770796287,22.518606557377048,11.35333333333325
21,34.35160765014736,-1.8516076501473382,28.22580382507368,4.274196174926331,22.634879288437066,11.386706181202396
22,36.624612317196224,-1.051330674903399,29.974806158598113,4.7118346625483,23.113301787592036,11.792222222222332
23,35.556508184554545,-0.6507092758284809,30.32825409227727,5.274645362085759,24.131558441558518,12.690228873239452
24,32.64999999999997,9.300000000000026,30.64999999999998,12.600000000000014,25.923949720670365,16.92923976608187
25,32.39979478547075,10.766201957736973,30.599863190313837,13.983100978868485,26.365983026874094,17.402377807133483
26,32.8010410392265,9.894224226368681,30.867360692817662,13.32211211318434,26.34534813925569,17.66748166259163
27,33.47840822698448,7.162728271040164,29.91420411349224,11.281364135520082,26.094914089347043,16.471710932674444
28,36.93699404224988,6.12620436901676,31.568497021124937,10.06310218450838,25.15624808105622,14.837531380753042
29,39.27156686448613,-1.5006045785785993,32.223283432243065,5.3621977107107,24.55830540928666,13.351946394384207
30,38.04373693259186,-2.5937369325918738,31.121868466295933,4.328131533704063,23.424114870181107,12.483646723646707
31,36.09452927774376,-1.2945292777437647,29.64726463887188,5.1527353611281175,23.44016570605185,12.572721088435433
32,44.37215432445181,-0.5192553628116681,33.986077162225904,6.040372318594166,23.822757242757245,13.689474989665216
33,34.624830863133376,0.33459046974905604,28.874915431566688,6.517295234874528,23.70456651224355,13.91077662721895
34,35.090317911242074,0.9790372193052939,29.645158955621035,6.764518609652647,24.21525925925924,13.63413870246086
35,36.52855517198005,3.1725024269821684,31.114277585990024,8.386251213491084,25.469402390438226,14.818638743455523
36,41.979728192298936,15.701205060705746,39.71981879486596,19.038102530352873,34.23254283755988,21.95727767695081
37,44.95418524674922,16.882724823750557,41.93612349783281,20.11636241187528,34.65147783251231,22.866924398625383
38,44.06145130241125,17.909563786533237,41.37430086827417,20.75478189326662,34.71596244131457,22.71925196850382
39,40.235948089023964,17.557485355431037,38.55729872601598,19.87874267771552,34.28148330058933,21.555876887340283
40,40.51493603040467,13.481356355711316,38.40995735360311,16.740678177855656,33.54738500315063,19.683214793741055
41,39.68305225357994,11.612725764341526,37.37203483571996,15.331362882170763,32.165243902439,18.56415384615392
42,41.18494556806347,7.967213302576823,38.123297045375644,12.983606651288412,31.60545045045042,18.431809145129172
43,42.53539410920597,8.476509480882669,39.090262739470646,13.375754740441334,31.65345401581359,18.302389937106923
44,45.50460857547381,9.722262959567221,41.41140571698254,14.13613147978361,32.280431547619024,18.46309278350504
45,44.740421804801436,11.523512482514509,40.826947869867624,15.261756241257254,33.29086181277856,18.66383448873472
46,43.19480043584723,12.040986983163675,39.92986695723148,16.07049349158184,33.433933518005475,19.579567379413234
47,39.97770372639912,13.098181324028745,38.018469150932745,16.949090662014374,34.09551506657326,20.317289377289484
48,36.34088135969441,11.53070589930407,34.40225423979627,15.365352949652035,29.675829875518737,19.065750736015687
49,36.37398482930341,13.866177598008047,34.58265655286894,16.983088799004026,30.56969500324463,20.062171428571453
50,36.0973840880181,14.614084737188417,34.39825605867873,17.30704236859421,30.248795180722908,20.423864258346935
51,36.65464599279266,9.478302232899768,34.669763995195105,13.889151116449883,29.60881542699728,18.67231595092024
52,38.59045744141795,5.098685761855709,35.72697162761197,10.836842880927856,28.455293737895417,17.664468085106446
53,39.85,4.0,34.525,10.0,27.681194690265514,17.04874266554916
54,41.30457144333569,0.045976816618850336,34.902285721667845,7.572988408309425,27.1387986213688,16.354317678878623
55,41.074999999999996,2.899999999999995,34.662499999999994,9.049999999999997,27.311761263896983,16.16358543417362
56,39.979336216399126,1.334325795784224,33.81466810819956,8.25466289789211,27.672997873848352,16.13164617486342
57,41.3107297583452,3.060824850232356,34.6678648791726,9.39291242511618,27.545500279485736,16.375637790860587
58,40.650000000000006,5.599999999999994,34.6875,10.999999999999996,28.208661417322833,17.38483398987053
59,39.09999999999984,6.700000000000188,35.99999999999989,12.100000000000094,29.10737612612617,18.416978629329414
60,32.01017543107728,9.834607577100952,28.50508771553864,12.417303788550477,24.158374106134772,15.825102375102436
61,30.038920448062864,10.838384290183562,28.49261363204191,13.419192145091781,24.762804366078964,16.681430868167162
62,30.4,10.599999999999998,27.85,13.299999999999999,24.879881154499095,16.874685714285693
63,31.59414471240531,5.796869836961731,28.347072356202656,9.898434918480866,24.264096638655396,14.52100591715978
64,36.75622480013938,3.628582631667589,30.71561240006969,8.314291315833795,23.992225609756037,14.080762250453805
65,37.45598819736854,0.29747732747162026,30.84049409868427,5.9237386637358105,23.316645161290275,12.737794729542335
66,32.16133185930066,-0.9882205025174411,27.28066592965033,4.70588974874128,22.006077348066352,11.751192250372615
67,34.98557901735691,-0.6641660538157268,28.392789508678458,5.167916973092137,22.003941338221765,11.824324324324412
68,37.18690947870309,1.0090626685901825,29.393454739351547,6.404531334295092,22.131326352530575,12.894508009153448
69,32.81144286531189,0.5885571346881076,27.105721432655944,6.294278567344054,22.168508287292816,13.095969773299725
70,34.470793149040944,0.4238232321691182,28.53539657452047,6.1119116160845595,22.416529379461796,12.740053763440887
71,35.048141542198984,2.3955310220592967,29.72407077109949,7.497765511029648,23.749257105943098,14.043643643643597
72,38.79999999999997,13.00000000000002,35.79999999999998,16.00000000000001,30.698861788617908,18.984838963079255
73,38.92415455089089,12.663372888410603,34.34957727544544,16.156686444205302,31.973726541554957,20.07486111111107
74,37.00000000000001,14.300000000000004,33.400000000000006,17.150000000000002,32.19141414141414,20.132003835091194
75,38.00000000000002,10.999999999999984,33.80000000000001,14.749999999999993,30.7771466314399,19.208000000000048
76,39.226572754821355,7.95590014124682,34.18828637741068,12.352950070623411,30.688750000000013,18.231289187459915
77,36.58959523379998,7.210404766200021,32.29479761689999,11.505202383100011,29.462735042735037,17.37166620460217
78,38.25586736962497,3.2061436829062746,32.62793368481249,9.303071841453137,28.5622448979592,16.743139190523248
79,42.67261419092979,4.514223084328492,35.13630709546489,9.957111542164245,28.692559523809514,16.25198907956315
80,42.137889750240205,4.043771249810357,34.8189448751201,9.821885624905178,28.908383233532938,16.385599721059915
81,38.9,8.199999999999996,33.35,12.099999999999998,29.38813559322033,16.71989530456841
82,39.50159808974325,7.514376492388086,33.75079904487163,12.007188246194044,29.781516587677743,17.584892146017687
