,ld_grd_s,ld_grd_i,lb_grd_s,lb_grd_i,lb_kme_sup,lb_kme_inf
0,48.24923233386957,-33.28327393762258,-17.250273842956812,45.92578879144203,29.747872340425545,13.207064364207223
1,49.56369091583908,-26.537829136860747,-16.87970558524836,39.393883072992864,29.618409425625906,13.23219666931002
2,52.28060119962542,-34.80225336471333,-21.609071667304836,46.43312133028866,29.292582025677625,13.470248596632027
3,49.915580272938286,-38.16639295457454,-17.776441693271714,51.05762182927339,29.191657271702347,13.966045548654204
4,47.86545260326151,-32.25648747539683,-13.058492247728381,48.627284657346735,29.17054560954822,14.225616835994249
5,52.215714946233604,-32.19337640234173,-23.325498304000448,47.71154653536625,29.858728010825438,14.697481481481383
6,56.36322677624227,-31.23224425276728,-26.588554112549488,47.049492459864446,29.825326086956558,14.720579110651595
7,48.809647043297176,-33.38758611486115,-14.826306173606495,49.33943315053276,30.771619613670147,14.80100930565495
8,52.16377358164013,-28.835873026474054,-19.22237399799642,41.23481730325798,30.54090909090912,14.72686366689054
9,52.71957446094008,-29.664759489954786,-20.71959684005816,39.96735254793391,30.072328086164077,13.734381778741877
10,55.23379317900787,-34.30315464376316,-24.508939200376695,43.531721724545264,30.09091726618705,13.769785794814007
11,54.002141920111384,-24.52046484178503,-22.602064463538944,39.17029594033254,29.757168784029,13.756539235412374
12,36.37334656067455,-38.620165325933414,-28.80582229790613,26.435535997521775,17.60280970625797,0.7908713692946137
13,37.22842110426837,-40.199832683088516,-30.835318162898584,26.39204590683489,18.059117896522462,1.8623693379790716
14,34.53736925421356,-41.98228221008064,-27.85755657475418,29.78868424390595,17.769683985002697,3.1893854748603747
15,35.90597533685667,-43.84884359909211,-29.89974860458996,32.39673979712247,17.49370499419285,3.297352941176511
16,44.41710989942901,-43.20195124234554,-35.647506607538965,32.46202751638921,16.816940789473747,2.108633093525178
17,38.72837750078297,-38.71756960285775,-32.8199767264865,25.393293873960808,16.006350114416414,0.7766848816029075
18,42.72666476309395,-39.65567496028047,-38.05000260893204,25.916493826451486,15.594676806083589,-0.5989071038251552
19,38.89252387191639,-46.98895378003439,-34.58669867268826,28.786328962767303,15.714464285714271,0.15876865671644858
20,40.00264814424993,-42.643618363293676,-34.20907523897405,28.75796530454646,16.403532675708995,1.306851549755315
21,41.41152494979832,-43.17353800583642,-36.106874951955284,28.839871903220313,16.757943416757414,1.5645038167939127
22,41.24218439197169,-45.28385928778383,-35.33074770672249,29.136240035735693,16.857257142857183,-1.6505000000000045
23,38.77317586544193,-38.67374267627689,-31.8832601178085,23.779342834489665,17.259832402234647,-0.5544973544973519
24,40.25839997196625,-37.5994517366929,-27.8926328633975,29.3032808955273,18.369611414693328,2.838709677419345
25,36.65083462450329,-39.24582648239361,-26.143130746018173,29.937712120461644,18.471639871382596,4.071215880893316
26,38.856372271373786,-42.310202005511144,-29.002185123580126,34.157317063085394,18.562203715566902,4.710927835051561
27,37.71462776216047,-44.4910949981591,-26.802933552599576,37.94928574520307,18.31896232242127,4.763708086785002
28,42.21173303563284,-44.54958174949277,-29.15867869273239,37.21704935908683,17.948230198019758,3.744889779559129
29,42.074395598872115,-50.40549400199414,-30.78231672519245,42.37326805439721,17.189915492957756,2.3611479028697833
30,44.22602098095906,-41.44730332574811,-34.818272780564,32.65456408844224,17.017480577136517,1.7976694915254008
31,47.68094975754617,-46.51669107509349,-37.204626629783604,38.74014387295835,17.224270242392954,2.3248565965582806
32,38.1756983568263,-40.89296325621075,-25.28973267641873,35.91975205144632,17.87095343680714,3.5409368191721136
33,40.05274442551288,-41.75636384572181,-25.6465475356938,32.60737394672347,18.27776203966,3.773798076923077
34,43.1761039167069,-41.23338502879227,-30.853297546283514,32.320949054137955,18.346137787056346,2.2244813278008326
