,ld_grd_s,ld_grd_i,lb_grd_s,lb_grd_i,lb_kme_sup,lb_kme_inf
0,47.12099495620072,14.816444239566298,18.289928590388932,32.66411782073121,35.067320261437885,22.953756582796924
1,50.60036722369091,13.209459491121933,16.58331278593225,36.50294695522405,35.20329614604458,23.42342215988781
2,50.40605822585843,11.364126150950643,16.675399741500073,37.55656828013572,35.495911745619736,22.670227408737386
3,46.97446924670457,6.211142069010396,17.016392454790946,38.746160612927966,33.75237916822782,20.784745762711864
4,47.41489989300075,3.798570433667763,14.422385520835363,35.85969316407912,32.35930232558132,19.296236743072036
5,50.29518778132493,7.845248668014378,7.711300142894565,26.556781802533923,30.227627906976732,16.915144508670462
6,50.452686399762904,5.7780423628549435,4.655800555056459,27.836599071890745,29.511749571183465,16.155415063221522
7,56.58565499134643,2.4199039700368203,0.03759139760330754,32.304760636395464,30.46238030095748,15.988126919140184
8,60.68846364346949,-0.21295933104069675,-2.9290804143685847,36.26269703816122,31.730399764844275,16.37570308898112
9,57.79563583332811,4.789566460324885,2.031346090025167,33.73232251791531,32.51704903283846,17.709753424657567
10,56.04649051883698,5.8754465445504,5.759667881793021,35.582432379086995,33.28987712112345,19.733736559139754
11,48.62920137164956,11.199023212086022,15.389655024116415,32.7674381825168,34.124238733252085,21.809159854677524
12,28.924491454257346,4.020229754016405,15.462791940987351,23.059593507850934,22.807559681697605,11.854301833568393
13,27.961474383513625,3.253868457043918,17.166103395452332,25.3214670944752,22.552610169491516,11.930123456790149
14,29.679019570389066,2.651099400250917,14.965747722815891,24.077404437136458,22.519123020706424,10.899894179894192
15,27.51757707889978,-3.1503982745934795,14.119296381946622,23.884141335799814,21.01933534743202,9.153508771929854
16,25.883099965300847,-6.715084123297206,11.897626885782891,23.078180983057152,19.591386271870785,6.648584149599267
17,25.35847628830214,-13.910329859210346,8.542759449923622,26.940762776082817,18.121367521367528,5.135358255451645
18,25.447946526967833,-9.094287315592775,6.546765544678273,20.981048384705453,16.685885486018666,4.5369497830130845
19,27.52910810685188,-6.7901266002005425,5.344913982264615,19.124721652522645,16.717106652587134,4.652995545657022
20,25.06087066612642,-6.659667535974473,7.137565326403163,21.545319202533324,16.566708941027283,6.341244239631354
21,25.221452074981094,-3.0546782491245246,9.808928393607257,20.1001824360765,17.399118329466372,7.347175732217597
22,25.172359123542428,-0.5701528623534813,12.14318556328653,19.645684657996426,18.76079274116531,8.044413407821235
23,26.81456077191079,1.5036285379471703,14.562118282175085,21.546826770695112,20.52987997817788,9.400361010830334
24,29.75546235286759,5.18522391070719,17.420989507855804,25.84853821285011,24.208684863523594,15.10482758620692
25,30.369420916387103,4.24951598127717,17.185293422156672,26.767789504732566,24.492757660167122,15.07923976608188
26,29.974355707789208,1.7089014579544894,17.328009506294762,26.82009111150891,23.601456310679602,13.963470319634713
27,29.148672493241985,-3.705473772433667,15.50383470599693,26.923627537606265,22.44302325581396,11.674180865006598
28,28.498003208237947,-10.375630875270225,11.364558470020796,27.167736131410635,20.139035087719325,8.587354838709714
29,26.191761683662566,-14.135202415629704,8.630820426518618,27.793624938862106,18.91604938271607,7.174836065573848
30,21.893182766622335,-13.385801487497963,12.241166608271723,24.96233917299251,17.86592592592592,6.1261690647481055
31,28.832772599496536,-9.896931830191217,6.405627919556039,23.858037073059474,18.403846153846153,6.693357058125716
32,23.136848107748477,-8.102447029384582,11.26674456914661,24.585841926261793,18.624696969696984,8.45920177383587
33,27.483908231621054,-7.713566758270129,10.271554562021798,26.524922744064916,19.7698969072165,9.687375415282421
34,26.667615598516875,-3.210964410922786,13.768106995681418,26.210630735526625,20.916746411483253,11.56537717601547
35,31.035334770087147,2.0370329885221885,12.731844235501146,25.072897213343136,22.44434389140268,13.953124999999988
36,48.859414807525596,14.14789696351329,16.974152257441524,31.117671762285692,33.22010997643361,21.97824653922222
37,48.36182810159227,14.047519068329045,17.67818748662414,33.56909054179977,34.26572908956332,22.302770562770515
38,50.449961194069886,11.489114906254283,15.494593056428123,35.590487714164986,34.12124631992159,21.552864782276608
