,ld_new_s,ld_new_i
0,41.51892992913058,5.569139217336903
1,39.79070244128883,6.917414266200124
2,43.33195634964696,6.934857403498404
3,40.30939498228448,7.060065538241677
4,41.27031568757391,7.242734453878383
5,39.802702721758244,6.933348163639469
6,46.4550281372935,7.025157033513085
7,46.57253767541937,5.528617535962233
8,41.67348784386396,6.727303477205861
9,46.3394806157239,7.33939073094908
10,43.52711036578842,7.4283208449464535
11,41.50383712376558,4.338751591393189
12,25.532564487499847,-8.648669219309914
13,30.043806417875537,-5.861059341434441
14,25.192394359578667,-5.053849119076485
15,24.756086933389092,-2.2578280274237383
16,25.387954699980277,-3.578914102857422
17,24.331636163583426,-5.242865381045053
18,29.703168957092586,-8.96624310864244
19,29.799129873479323,-10.40053056884864
20,26.509828971995873,-7.090127469033186
21,25.474520900112285,-6.3234848346638355
22,31.302183745405806,-8.215928583473467
23,31.723517479548043,-8.680123550110487
24,28.834185020618207,-2.476602705170903
25,28.328906050189325,0.4601253590833423
26,28.136511256433124,0.3355359153597166
27,29.284211542255534,-2.4997331509934613
28,28.1839427834297,-2.4839445498979904
29,27.329825848689204,-2.446508201202755
30,28.95657864033957,-8.386597478090803
31,27.684449346247384,-5.706053708108616
32,30.341611045217324,-3.4539405114771466
33,38.9786819707158,-3.5489068157092483
34,28.555786671175667,-2.2904624656559722
35,29.761498997817412,-0.7146243060028898
36,40.965587464019784,3.7470068202780666
37,40.30041349779449,3.2925327025446407
38,43.32667665670722,3.8442374469033194
39,39.404233541654534,4.71751684799787
40,40.44886494559584,4.578449909837733
41,40.34315735368608,6.128320844946444
42,37.90017214091631,3.9459210664085695
43,38.43811704864169,5.423382535906891
44,40.7489473657119,4.982480078259737
45,42.6108697966248,0.8404094424590483
46,38.618495179374335,4.141346137410911
47,41.4374784210395,1.7576798036886192
48,33.82476368773577,2.27293061452794
49,33.10842609106658,3.603739617990697
50,34.54251183018581,2.0719276487138867
51,33.02346747508591,2.705669470536148
52,32.18447222599981,4.070864770041736
53,32.24179712368142,1.6145262872252788
54,39.623878920031785,2.2775148807986056
55,40.17868049995627,3.2389945716088846
56,33.63849389707568,0.6800484127603461
57,33.72314494241568,3.2175393033104323
58,34.30727634610588,3.4519850114385733
59,36.891007609024264,0.5415421288328979
60,24.61981715539602,-3.957592253745684
61,25.97670307745312,-0.34007275945773374
62,25.032023505167025,-1.368395773554444
63,25.226549013149686,-0.2587711775138164
64,24.729033891250772,-1.3925266228031377
65,24.56144900815676,-3.7422228136743008
66,25.32574995845767,-5.958410414402584
67,24.202907843950236,-5.656571558659393
68,26.115429580482097,-2.3710801952551632
69,26.206093790396537,-5.387555049111073
70,24.526488366025667,-3.2817962221608434
71,28.60665443065428,-7.231840504284986
72,43.91488839003664,5.809490819216576
73,36.49797262690404,6.967346701436814
74,35.3314158610844,2.9964202291927986
75,36.19671043796901,5.0995888139971175
76,35.29508691639547,3.4663563668594986
77,35.850955768701795,3.380167437219682
78,35.74418689744379,4.901509241230387
79,43.99031635513874,2.292797972509237
80,43.08348031909622,5.2550551282523426
81,36.35155852252398,2.8898751555208637
82,46.3073650879996,4.797451926841816
83,43.06538287871307,3.139344786444692
84,30.59366317188343,3.9147811707438267
85,34.736604888850025,2.2191765719948986
86,29.271858815779616,-2.031692175204366
87,28.658273815465463,4.46617353012149
88,29.37184428874346,0.058725471724330625
89,29.988223268459976,0.45023448994322646
90,33.46666063535435,1.4165711129109946
91,34.34119462052367,-6.5159987016162555
92,35.54907762077693,3.4140399252507314
93,31.62098512349978,0.5471364820313536
94,31.939010101612343,2.576409389961199
95,29.303094861780686,0.014130217742141404
96,149.53749945784188,
97,136.65840318712756,
98,132.29058892394707,
99,279.58475460733587,
100,142.15788843498103,
101,170.38010171765845,
102,107.82853552381357,
103,83.39468516085668,
104,148.04649942065103,
105,126.8192126683426,
106,115.03647876201484,
107,175.9821709453767,
108,100.61685516066353,
109,94.84833244639182,
110,120.95785986550655,
111,120.12401247337216,
112,97.25754925141032,
113,111.34659351109978,
114,106.78449172680271,
115,116.6388398933387,
116,135.27532044414335,
117,117.16172743373896,
118,76.33487798343509,
119,111.11391764855985,
