,ld_new_s,ld_new_i
0,37.78461479222538,8.437129853415978
1,37.79339364404213,8.759191109850471
2,36.17458031848347,8.835351662184106
3,38.23026984965385,9.200731637947602
4,34.884584733111105,8.753308139922417
5,36.03718915634751,9.041407465858686
6,44.28479643061181,9.896424130693283
7,36.19060537616328,8.759015505405522
8,40.76051182577481,6.819918161207131
9,36.92421052428401,8.498747643551903
10,37.96555804239864,1.4574120574510427
11,36.89200408180973,9.815527343011405
12,22.86694442352789,-5.114332686753614
13,22.80008772114267,-13.609675691130484
14,22.197995836463264,-9.824620791633766
15,22.06239074834906,-5.055833293531178
16,20.971495466530207,-6.141261384313891
17,21.07415227768042,-11.47250596298694
18,21.318996623291945,-11.512188205245721
19,23.848574466944477,-14.383598063347762
20,20.28212998467682,-10.774091187637886
21,20.094775826175695,-12.71201736225337
22,23.688538154196927,-13.116292291909012
23,22.915896126538346,-13.305859160964182
24,23.599999999999945,-5.800000000000041
25,21.62495565589612,-1.8421964253499485
26,21.92201228442802,-7.803464108004877
27,21.433141060460272,-1.3906053761632586
28,25.231667399495286,-4.361793233977188
29,24.715135248185724,-5.651156409696126
30,25.251667495080806,-3.4109405662496517
31,25.46195714554209,-5.425220844821032
32,22.216100826907983,-6.347294398187124
33,21.40831796166906,-2.958859585248268
34,22.05841436938353,-2.944782776719932
35,23.36446446302106,-10.04327199465797
36,43.073276119967915,6.576525896393143
37,34.35007950662851,5.316844566004351
38,34.425404726607226,5.165653085975764
39,34.64552337348357,7.35934261065616
40,37.82283111800203,8.017121262790635
41,39.70586472548439,7.64184604334306
42,39.63921494384619,7.4527035420151835
43,40.83226687522129,6.998981650408256
44,40.402191711908685,6.059378174178565
45,35.773106144190734,3.2880200808753584
46,38.06078349220675,6.012297496996614
47,34.86164530935386,6.911157090539611
48,29.896352851829157,3.8666707496148742
49,35.15063009255208,3.5787060287255015
50,28.43125174352369,0.6106763739185697
51,28.056087716719194,2.0926059214854877
52,28.020260699651047,0.8165259001752432
53,27.614371286477585,1.6805054876137477
54,32.92089411172668,-0.7485772739270473
55,27.436767342528107,-2.1494322529222494
56,29.39419520318321,2.352080000838665
57,28.42639855013082,1.5316300835398362
58,26.420914049124477,0.7922120087964668
59,27.072254123526008,0.6915976345940829
60,24.455872361739345,-10.00113749310843
61,24.581291795166898,-7.911806156101622
62,24.552940750416663,-5.742892564670104
63,20.14964134880413,-6.223957907484072
64,20.735918628419483,-4.526698008807832
65,19.203788028352122,-6.041655490956516
66,20.428615267746228,-6.4876873461608975
67,21.425135159653102,-5.385662031384343
68,22.88356780661357,-5.471477945757696
69,20.139857751296862,-6.50451057414784
70,20.44151226060326,-5.290473626723436
71,20.711566773395617,-4.486777961665015
72,30.72734946998527,3.401748232073433
73,31.99887046060801,6.049909893564596
74,30.91485728450451,5.888058727375022
75,35.38356494728812,4.027827615602412
76,29.93028015145254,5.589523161585669
77,28.681801097501225,2.144941371636393
78,29.79601034052946,2.3228083762158285
79,32.18108109877552,5.802665188604694
80,31.742301229094718,2.7374376588914933
81,30.076965231701983,2.799379834295876
82,29.483040508069422,1.1446682710724518
83,30.485758648600637,5.79289780549942
84,23.300000000000004,0.23567125661521882
85,26.600000000000016,2.8000000000000007
86,27.249999999999964,2.6249999999999876
87,22.84999999999998,-0.5750000000000046
88,23.374604951941727,-0.5999999999999996
89,23.999999999999982,1.29999999999999
90,24.3875531212403,-0.34999999999999964
91,24.325000000000003,0.05000000000000071
92,23.770120515261034,-2.029205074647395
93,25.369858691828615,-1.1499999999999986
94,28.674999999999997,-0.28845484831304713
95,23.725000000000016,0.35000000000002274
96,155.36761720962144,
97,327.64035513491666,
98,203.0679285823697,
99,183.17118251253646,
100,130.5030574063261,
101,60.527877261177814,
102,88.4960385676119,
103,85.89811539050675,
104,100.93197210227787,
105,120.65226221102525,
106,81.20291152510191,
107,118.95272468313186,
108,126.29467969677529,
109,273.2089145319493,
110,193.68718204262098,
111,313.58611128433625,
112,125.12331790324254,
113,91.42579793357835,
114,71.26496115026512,
115,121.56655277702703,
116,145.6784204834793,
117,140.3027953986829,
118,124.50553265433253,
119,121.1566741589665,
